timestamp,x,y,z,mag
2025-09-15 00:35:20.869922+10:00,0.01280844262555876,0.04793555841635865,8.542809173056087,8.542953262263255
2025-09-15 00:35:20.890922+10:00,-0.08830530488061077,0.016001012522225046,8.603277217975936,8.603745274507816
2025-09-15 00:35:20.911450+10:00,-0.015724200886021663,0.05263496351073587,8.528559784364434,8.528736699263005
2025-09-15 00:35:20.931971+10:00,0.029866866282702416,0.015000429300000069,8.60108172806783,8.601146663990972
2025-09-15 00:35:20.952418+10:00,-0.021748353897426576,-0.08262469087608668,8.609371647391175,8.60979558371409
2025-09-15 00:35:20.972865+10:00,-0.08672329765268591,-0.039004405764800396,8.698549664423702,8.699069406463574
2025-09-15 00:35:20.993627+10:00,-0.0926786117025975,-0.025074518392617165,8.76751514386647,8.768040821897879
2025-09-15 00:35:21.014029+10:00,-0.09595034827135061,-0.03128001624545685,8.637070007096103,8.63765959136089
2025-09-15 00:35:21.034311+10:00,-0.01275547471404532,-0.042795923998556265,8.628044160816403,8.628159724659952
2025-09-15 00:35:21.054529+10:00,0.021564396041725366,-0.11505270592113206,8.761190358106674,8.761972303043292
2025-09-15 00:35:21.075886+10:00,-0.07878770699969677,0.033407065570997846,8.793840831978198,8.794257223493712
2025-09-15 00:35:21.096577+10:00,0.04416735906006553,0.027748804888411933,8.782560526336901,8.782715420105003
2025-09-15 00:35:21.116859+10:00,0.09764424768687949,0.049302822944237476,8.774235385618873,8.774917194464173
2025-09-15 00:35:21.137109+10:00,-0.0023747448487614793,0.04644015644041448,8.842737459292218,8.84285972417934
2025-09-15 00:35:21.157316+10:00,-0.03720976875238539,-0.006015076124045826,8.838014565542752,8.83809494228124
2025-09-15 00:35:21.177931+10:00,0.06136137870863339,-0.013708360044688084,8.953294159742049,8.953514921459796
2025-09-15 00:35:21.198272+10:00,-0.00305541629141119,-0.030212337680389813,8.772526304555031,8.772578861716022
2025-09-15 00:35:21.218974+10:00,0.014716393324034844,0.018731535592124825,8.86568046151676,8.865712463664618
2025-09-15 00:35:21.239321+10:00,-0.06684891853828709,0.06658290835158055,8.861261257939061,8.861763545877652
2025-09-15 00:35:21.259952+10:00,-0.01490513304453687,0.11140135083304742,8.926754618165921,8.92746214984444
2025-09-15 00:35:21.280445+10:00,0.06146539051202304,0.0271109656749159,8.985999200422922,8.986250309706048
2025-09-15 00:35:21.300989+10:00,0.005497401430463888,-0.022003518010991624,9.014231298640427,9.01425982993701
2025-09-15 00:35:21.321284+10:00,-0.05257915196529477,0.0957975031674289,9.018400830855667,9.019062882296181
2025-09-15 00:35:21.341530+10:00,-0.03576613321079661,0.08624109558847892,9.027635921904366,9.02811869003234
2025-09-15 00:35:21.361956+10:00,0.0240390910488722,0.09839798154818624,9.105298339981244,9.105861733012226
2025-09-15 00:35:21.382692+10:00,0.04002887152545663,0.0458879498985216,9.070630522118382,9.070834916549142
2025-09-15 00:35:21.403000+10:00,-0.03752776426143125,0.016341834267181377,9.138272332409658,9.138364000734569
2025-09-15 00:35:21.423226+10:00,0.0040179427270262994,-0.06634063350542813,9.209993265246483,9.210233068136942
2025-09-15 00:35:21.443985+10:00,0.039577614025123116,0.036212554918678974,9.276128144323817,9.276283258211883
2025-09-15 00:35:21.464705+10:00,0.0011470404904453874,-0.024402490384244514,9.470535011277155,9.470566519330575
2025-09-15 00:35:21.484934+10:00,0.03711366686886087,-0.0208893111668614,9.338182785511012,9.338279901737991
2025-09-15 00:35:21.505285+10:00,-0.0887435372184609,-0.026118558075439963,9.436025824535923,9.436479266960895
2025-09-15 00:35:21.525536+10:00,0.015164765134939143,-0.05263936927319882,9.358032046978568,9.358192382376897
2025-09-15 00:35:21.556922+10:00,0.011399415654581002,0.007128423286202043,9.540974092435864,9.540983565315903
2025-09-15 00:35:21.577305+10:00,0.05740328756128554,-0.017261947820777803,9.592985049236775,9.593172325521193
2025-09-15 00:35:21.597599+10:00,0.09697497797505683,0.032005240423061077,9.486213734726643,9.486763383930485
2025-09-15 00:35:21.619207+10:00,-0.030088684676626072,0.041852181311228226,9.551751946518785,9.551891026485356
2025-09-15 00:35:21.640521+10:00,-0.026135304003517976,0.01906007939505862,9.620492713402664,9.620547094078155
2025-09-15 00:35:21.660810+10:00,0.07231672073452904,-0.03130794379481105,9.761888638568536,9.762206701727633
2025-09-15 00:35:21.681053+10:00,0.07621980736631234,0.019164109053038916,9.718143431832413,9.718461219955463
2025-09-15 00:35:21.701387+10:00,-0.1045632154397475,-0.02601951122913785,9.717249244836552,9.717846642505954
2025-09-15 00:35:21.721722+10:00,-0.03278026514239194,0.038042896196446636,9.843601293795315,9.84372938671836
2025-09-15 00:35:21.742166+10:00,-0.09816688705177734,-0.006784897572591574,9.903076953279518,9.903565818185106
2025-09-15 00:35:21.762398+10:00,0.02587799095943611,0.03584937840976234,9.877152359477966,9.877251317076508
2025-09-15 00:35:21.782984+10:00,-0.07594635594295346,-0.05726500296768601,9.994402682371188,9.99485528194052
2025-09-15 00:35:21.804415+10:00,-0.05776181643002022,0.0022543979236819465,10.090833889670114,10.090999459848472
2025-09-15 00:35:21.825039+10:00,0.009255581301424875,-0.0637610840288599,9.986502621898447,9.986710457343115
2025-09-15 00:35:21.845294+10:00,-0.04345912311277917,0.016255410512447006,10.067185016594635,10.067291944316514
2025-09-15 00:35:21.865634+10:00,0.005500521487114469,-0.009604010027906121,10.1986030781245,10.19860908349152
2025-09-15 00:35:21.885865+10:00,0.02892300062453404,0.02243253785747247,10.290164607209048,10.290229705996733
2025-09-15 00:35:21.906139+10:00,0.012854794073317128,0.030728784101545337,10.279100053743134,10.279154022523699
2025-09-15 00:35:21.926358+10:00,0.01593470530426899,0.07088377116209392,10.3053213403516,10.305577439025598
2025-09-15 00:35:21.946629+10:00,0.040521703005815035,0.03258048121737097,10.2829500059959,10.283081460436941
2025-09-15 00:35:21.966881+10:00,0.05765939641027307,-0.006710923685150608,10.408151019318515,10.408312893232608
2025-09-15 00:35:21.987220+10:00,-0.0694718676309831,0.012208421587866877,10.34829932581483,10.348539719332843
2025-09-15 00:35:22.007531+10:00,-0.0447538188082203,0.042024486457197564,10.493954228776827,10.494133805008538
2025-09-15 00:35:22.028262+10:00,0.10620423160399872,-0.03321303051267822,10.553609344534042,10.554195973225184
2025-09-15 00:35:22.049093+10:00,-0.036987695067046064,-0.004189658115013046,10.540118762679219,10.540184494315268
2025-09-15 00:35:22.069844+10:00,-0.04061134938668034,-0.04282601629787327,10.508004662545986,10.508170408661021
2025-09-15 00:35:22.090083+10:00,0.02787633690089697,0.004660733192583312,10.574102310918045,10.574140082973898
2025-09-15 00:35:22.110413+10:00,0.09510625127108858,0.0011993012172705744,10.627118595305813,10.62754422602178
2025-09-15 00:35:22.130688+10:00,-0.03525081883583781,-0.08555869929799013,10.581717222469962,10.582121823508345
2025-09-15 00:35:22.150969+10:00,-0.030062177378968952,-0.005640374030302711,10.654633688372115,10.654677591636547
2025-09-15 00:35:22.171432+10:00,0.031055679865375097,0.024538606504547793,10.74738293826165,10.747455820802367
2025-09-15 00:35:22.191824+10:00,0.041113463466455835,0.034132948862919434,10.735821739842876,10.735954722555382
2025-09-15 00:35:22.212346+10:00,0.04042275284622397,0.0461692692045825,10.827113378034614,10.827287273420922
2025-09-15 00:35:22.232585+10:00,0.020166282665535176,-0.017884327915554943,10.775743368634004,10.775777079858383
2025-09-15 00:35:22.253001+10:00,0.009015856972742538,-0.014615828527368672,10.789862269354876,10.789875935327915
2025-09-15 00:35:22.273551+10:00,0.12061465307435837,-0.08260859044038758,10.888313914983064,10.889295293312815
2025-09-15 00:35:22.294032+10:00,0.08240473947173592,0.038198073085884084,10.844811095431092,10.845191438119485
2025-09-15 00:35:22.314701+10:00,0.03681971533657224,-0.05349876886031481,10.992707099827697,10.992898943968752
2025-09-15 00:35:22.335186+10:00,0.06258547324206963,-0.009552118333867566,10.9563887564618,10.956571670333204
2025-09-15 00:35:22.355538+10:00,0.009468370486663831,-0.027896522156343063,10.916861922991345,10.916901671795271
2025-09-15 00:35:22.375821+10:00,-0.006346227382345838,9.013058027125401e-05,11.016386845175438,11.016388673484608
2025-09-15 00:35:22.396178+10:00,-0.03247468937160785,-0.0020770654519611785,10.920371265340128,10.92041974891611
2025-09-15 00:35:22.417793+10:00,0.03573884165790427,0.060020197924517786,10.942655605838675,10.942878569962957
2025-09-15 00:35:22.438496+10:00,-0.020746029758390648,0.01795478619916202,10.958307009171342,10.95834135621591
2025-09-15 00:35:22.459117+10:00,0.06364454547459684,0.06247045334373346,11.06346739737385,11.06382682612412
2025-09-15 00:35:22.479604+10:00,0.038082913086738834,0.04233679357474985,11.061846529270733,11.06199310022829
2025-09-15 00:35:22.500006+10:00,0.05986433628716397,-0.014427668464627234,10.986484380903963,10.986656950511524
2025-09-15 00:35:22.521070+10:00,0.03958454449823724,0.02172190133981113,11.026204001464961,11.026296452530326
2025-09-15 00:35:22.541640+10:00,0.028122738379324864,0.05344946868157559,11.02030677032112,11.020472269648966
2025-09-15 00:35:22.562257+10:00,0.016576002545698815,-0.06977984420155273,11.016228351422967,11.016461822255472
2025-09-15 00:35:22.582717+10:00,0.03250618916266431,0.036415840791429364,10.998073683192265,10.998182009165001
2025-09-15 00:35:22.603089+10:00,0.01932208844228524,-0.015543536880207235,11.050576036231508,11.050603860295354
2025-09-15 00:35:22.623309+10:00,0.030538130161517487,-0.07585451646916784,10.98904132122897,10.989345551248277
2025-09-15 00:35:22.643577+10:00,0.0007701529748766218,-0.05067723909981825,10.925011846603232,10.925129409948394
2025-09-15 00:35:22.663733+10:00,0.014282447321838665,0.00736174182122191,11.077338726454515,11.077350380129406
2025-09-15 00:35:22.684109+10:00,0.10530373833344489,-0.011750253267463423,11.010937380083845,11.011447177091963
2025-09-15 00:35:22.704902+10:00,0.1096441094139725,0.021627082916974686,10.938717072739523,10.939287945697737
2025-09-15 00:35:22.725134+10:00,0.10137922334891714,-0.08480424682816838,10.87257542046387,10.873378765631317
2025-09-15 00:35:22.745416+10:00,-0.04844395413724776,0.029033863494638434,10.889156455994973,10.889302920988968
2025-09-15 00:35:22.765622+10:00,0.051769550871517536,-0.03737601042439405,10.930538339152116,10.93072483581153
2025-09-15 00:35:22.785889+10:00,-0.028882272020877137,0.03688986164489141,10.863216193680401,10.863317224410293
2025-09-15 00:35:22.806333+10:00,-0.04710652919017957,0.014540061178256812,10.813048786787325,10.813161170717574
2025-09-15 00:35:22.826596+10:00,0.062222048733628604,0.0032699275057031466,10.849710601799444,10.849889511814107
2025-09-15 00:35:22.846960+10:00,-0.021036301765297048,-0.05215223875329729,10.805120950348362,10.805267286543913
